,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
5511,108,基隆市安樂區樂一路12巷10號,安樂區,56.0,房地(土地+建物),1080509,0521201,透天厝,3,2,2,,無,19444,False,1,121.73420800000001,25.131719
5512,108,基隆市安樂區安樂路二段169之4號,安樂區,38.0,房地(土地+建物),1080505,0700126,華廈(10層含以下有電梯),3,2,2,,有,54769,False,1,121.7246511,25.1215749
5513,108,基隆市安樂區中和路85巷7弄6號,安樂區,23.0,房地(土地+建物),1080418,0850905,透天厝,5,2,3,,無,44349,False,1,121.7220926,25.1487399
5514,108,基隆市暖暖區源遠路165之13號11樓,暖暖區,23.0,房地(土地+建物),1080401,0850309,住宅大樓(11層含以上有電梯),4,2,2,,有,43470,False,11,121.7498679,25.098469800000004
5515,108,基隆市暖暖區碇內街299號,暖暖區,24.0,房地(土地+建物),1080514,0840517,華廈(10層含以下有電梯),3,2,1,,有,24370,False,1,121.75297139999999,25.0893814
5516,108,基隆市安樂區樂利二街62巷267號9樓,安樂區,20.0,房地(土地+建物)+車位,1080519,0881231,住宅大樓(11層含以上有電梯),3,2,1,坡道平面,有,36047,False,9,121.715731,25.120580999999998
5517,108,基隆市安樂區基金二路1巷174之1號12樓之1,安樂區,27.0,房地(土地+建物),1080318,0811103,住宅大樓(11層含以上有電梯),2,2,2,,有,27325,False,12,121.700464,25.141614999999994
5518,108,基隆市安樂區中和路200巷115弄5號,安樂區,36.0,房地(土地+建物),1080422,0720121,透天厝,2,2,2,,無,28036,False,1,121.71647749999998,25.1545784
5519,108,基隆市信義區福民街61巷4號,信義區,37.0,房地(土地+建物),1080411,0710227,公寓(5樓含以下無電梯),3,1,1,,無,36667,False,1,121.77657889999999,25.1323898
5520,108,基隆市仁愛區仁二路27巷1之10號,仁愛區,45.0,房地(土地+建物),1080421,0630114,公寓(5樓含以下無電梯),3,2,1,,無,22203,False,1,121.75023069999999,25.127586899999997
5521,108,基隆市信義區福民街71巷4號4樓,信義區,34.0,房地(土地+建物),1080415,0740912,公寓(5樓含以下無電梯),2,1,1,,無,20661,False,4,121.77743969999999,25.131995399999994
5522,108,基隆市中正區新豐街170號4樓,中正區,23.0,房地(土地+建物),1080523,0851129,套房(1房1廳1衛),1,1,1,,無,49537,False,4,121.7878006,25.1368793
5523,108,基隆市中正區新豐街222號15樓,中正區,23.0,房地(土地+建物)+車位,1080509,0851129,住宅大樓(11層含以上有電梯),1,2,1,坡道平面,有,31287,False,15,121.78776739999999,25.1364726
5524,108,基隆市中正區觀海街103號2樓,中正區,20.0,房地(土地+建物),1080529,0880114,住宅大樓(11層含以上有電梯),2,1,1,,有,29879,False,2,121.7932718,25.138324400000002
5525,108,基隆市信義區東信路35巷40之3號,信義區,38.0,房地(土地+建物),1080429,0700708,公寓(5樓含以下無電梯),3,2,1,,無,34749,False,1,121.7668499,25.1270287
5526,108,基隆市信義區深澳坑路166之20號4樓,信義區,24.0,房地(土地+建物),1080516,0840127,華廈(10層含以下有電梯),3,2,2,,有,31549,False,4,121.78501440000001,25.126520999999997
5527,108,基隆市信義區東信路35巷116之4號,信義區,38.0,房地(土地+建物),1080506,0700807,公寓(5樓含以下無電梯),3,2,2,,無,22950,False,1,121.766882,25.1257345
5528,108,基隆市信義區東信路236巷60號四樓,信義區,7.0,房地(土地+建物)+車位,1080501,1010620,華廈(10層含以下有電梯),3,2,2,坡道平面,有,50371,False,4,121.76317979999999,25.131581999999998
5529,108,基隆市安樂區武隆街111巷17號,安樂區,27.0,房地(土地+建物),1080511,0811022,透天厝,4,4,4,,無,63109,False,1,121.69310700000001,25.158085999999997
5530,108,基隆市安樂區麥金路82號7樓之1,安樂區,25.0,房地(土地+建物),1080530,0831017,住宅大樓(11層含以上有電梯),2,2,1,,有,43149,False,7,121.72629210000001,25.117147499999998
5531,108,基隆市暖暖區碇內街331號2樓,暖暖區,24.0,房地(土地+建物),1080530,0840517,華廈(10層含以下有電梯),3,2,2,,有,14746,False,2,121.752972,25.088764400000002
5532,108,基隆市安樂區基金三路50號10樓,安樂區,24.0,房地(土地+建物),1080503,0840701,住宅大樓(11層含以上有電梯),3,2,2,,有,32239,False,10,121.69713899999999,25.1539824
5533,108,基隆市七堵區百一街105之2號,七堵區,40.0,房地(土地+建物),1080306,0680805,公寓(5樓含以下無電梯),3,2,2,,無,36338,False,1,121.6967909,25.0801932
5534,108,基隆市七堵區東新街37巷9之3號,七堵區,41.0,房地(土地+建物),1080515,0670615,公寓(5樓含以下無電梯),2,1,1,,無,48178,False,1,121.71894479999999,25.095805199999997
5535,108,基隆市暖暖區碇內街376號4樓,暖暖區,24.0,房地(土地+建物),1080531,0840808,華廈(10層含以下有電梯),3,2,2,,有,23926,False,4,121.752776,25.089474000000003
5536,108,基隆市暖暖區源遠路46號4樓,暖暖區,28.0,房地(土地+建物),1080524,0801220,華廈(10層含以下有電梯),3,1,2,,有,35682,False,4,121.73842999999998,25.1027636
5537,108,基隆市信義區深澳坑路2之42號4樓,信義區,30.0,房地(土地+建物),1080523,0781018,公寓(5樓含以下無電梯),5,2,2,,無,48246,False,4,121.77335749999999,25.1365647
5538,108,基隆市暖暖區碇內街396號,暖暖區,24.0,房地(土地+建物),1080530,0840808,華廈(10層含以下有電梯),4,3,3,,有,24154,False,1,121.752776,25.089474000000003
5539,108,基隆市安樂區樂利三街22號12樓,安樂區,25.0,房地(土地+建物)+車位,1080527,0830915,住宅大樓(11層含以上有電梯),4,2,3,坡道平面,有,56440,False,12,121.71781899999999,25.129622999999995
5540,108,基隆市七堵區百三街99巷16之2號,七堵區,32.0,房地(土地+建物),1080501,0760805,公寓(5樓含以下無電梯),4,2,2,,無,42056,False,1,121.6974851,25.082397399999994
5541,108,基隆市安樂區樂利三街63號9樓,安樂區,22.0,房地(土地+建物)+車位,1080510,0860117,住宅大樓(11層含以上有電梯),1,1,1,坡道平面,有,44637,False,9,121.71416900000001,25.128228900000003
5542,108,基隆市中山區西定路85之4號,中山區,39.0,房地(土地+建物),1080521,0691015,公寓(5樓含以下無電梯),0,0,0,,無,37313,False,1,121.7350506,25.133635499999997
5543,108,基隆市安樂區安和一街2巷31之3號,安樂區,39.0,房地(土地+建物),1080425,0690308,公寓(5樓含以下無電梯),3,2,1,,無,44963,False,1,121.7246393,25.122711799999998
5544,108,基隆市安樂區崇德路10巷40弄4號,安樂區,24.0,房地(土地+建物),1080518,0840214,公寓(5樓含以下無電梯),3,2,1,,無,30220,False,1,121.7286736,25.1300144
5545,108,基隆市暖暖區碇內街436號6樓,暖暖區,24.0,房地(土地+建物),1080524,0840808,華廈(10層含以下有電梯),3,2,2,,有,25085,False,6,121.752776,25.089474000000003
5546,108,基隆市中正區正榮街112巷1之2號,中正區,40.0,房地(土地+建物),1080510,0680710,公寓(5樓含以下無電梯),2,2,1,,無,38426,False,1,121.76377779999999,25.1429511
5547,108,基隆市信義區深澳坑路2之43號3樓,信義區,30.0,房地(土地+建物),1080523,0781018,公寓(5樓含以下無電梯),5,0,5,,無,30386,False,3,121.77335749999999,25.1365647
5548,108,基隆市信義區深溪路36巷102弄1號1樓,信義區,22.0,房地(土地+建物),1080520,0860813,華廈(10層含以下有電梯),3,2,2,,有,36844,False,1,121.78415789999998,25.133070900000003
5549,108,基隆市信義區東光路4之4號,信義區,37.0,房地(土地+建物),1080525,0710227,公寓(5樓含以下無電梯),3,2,2,,無,27152,False,1,121.76686110000001,25.1276568
5550,108,基隆市信義區深溪路36巷72號3樓,信義區,22.0,房地(土地+建物),1080510,0860718,華廈(10層含以下有電梯),3,3,2,,有,37149,False,3,121.78360619999998,25.1326768
5551,108,基隆市中正區新豐街452之5號三樓,中正區,22.0,房地(土地+建物),1080514,0861121,套房(1房1廳1衛),1,1,1,,無,50587,False,3,121.7855123,25.135590900000004
5552,108,基隆市仁愛區南榮路22號9樓之2,仁愛區,25.0,房地(土地+建物),1080518,0830822,住宅大樓(11層含以上有電梯),4,2,2,,有,72906,False,9,121.7426078,25.125607900000002
5553,108,基隆市信義區深溪路36巷70弄18號3樓,信義區,20.0,房地(土地+建物),1080519,0880120,華廈(10層含以下有電梯),4,2,2,,有,39646,False,3,121.78347559999999,25.132349699999995
5554,108,基隆市中正區觀海街18號11樓,中正區,20.0,房地(土地+建物)+車位,1080426,0880114,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,28435,False,11,121.79442809999998,25.1379304
5555,108,基隆市信義區東光路261之38號,信義區,24.0,房地(土地+建物),1080515,0840525,透天厝,4,3,3,,無,33795,False,1,121.770304,25.132225
5556,108,基隆市暖暖區暖暖街379巷130之2號,暖暖區,38.0,房地(土地+建物),1080507,0701231,公寓(5樓含以下無電梯),2,1,1,,無,41166,False,1,121.7379712,25.0931672
5557,108,基隆市暖暖區源遠路325巷28號,暖暖區,38.0,房地(土地+建物),1080521,0701003,公寓(5樓含以下無電梯),0,0,0,,無,46091,False,1,121.75770890000001,25.0998191
5558,108,基隆市暖暖區源遠路325巷26號,暖暖區,38.0,房地(土地+建物),1080521,0701003,公寓(5樓含以下無電梯),0,0,0,,無,46091,False,1,121.75781509999999,25.0998107
5559,108,基隆市安樂區安和一街6巷32之1號,安樂區,39.0,房地(土地+建物),1080427,0691210,公寓(5樓含以下無電梯),3,2,1,,無,56622,False,1,121.72496099999998,25.123381999999996
5560,108,基隆市安樂區中和路85巷36號11樓之4,安樂區,22.0,房地(土地+建物)+車位,1080429,0860508,住宅大樓(11層含以上有電梯),3,2,2,坡道機械,有,40921,False,11,121.72201949999999,25.148238499999998
5561,108,基隆市暖暖區源遠路297巷59號5樓,暖暖區,24.0,房地(土地+建物)+車位,1080511,0840914,公寓(5樓含以下無電梯),4,2,2,坡道平面,無,24548,False,5,121.7566511,25.100141999999998
5562,108,基隆市信義區東明路16號,信義區,60.0,房地(土地+建物),1080416,0480901,店面(店鋪),0,0,0,,無,130058,False,1,121.7623402,25.127779699999998
5563,107,基隆市仁愛區愛七路14巷1號乙,仁愛區,50.0,房地(土地+建物),1071218,0570118,公寓(5樓含以下無電梯),3,2,1,,無,48370,False,1,121.74908250000001,25.126965
5564,108,基隆市安樂區樂利三街34巷9之3號,安樂區,41.0,房地(土地+建物),1080520,0671115,公寓(5樓含以下無電梯),5,5,1,,無,41954,False,1,121.7132149,25.126668600000002
5565,108,基隆市中山區華興街53巷7號5樓之5,中山區,12.0,房地(土地+建物)+車位,1080604,0960131,華廈(10層含以下有電梯),3,2,2,坡道平面,有,43569,False,5,121.73857690000001,25.137383699999997
5566,108,基隆市七堵區東新街73巷60弄6號,七堵區,41.0,房地(土地+建物),1080523,0670615,公寓(5樓含以下無電梯),3,1,1,,無,67908,False,1,121.72012300000002,25.094957
5567,108,基隆市安樂區樂利三街132巷5弄11號,安樂區,36.0,房地(土地+建物),1080527,0720210,透天厝,4,2,2,,無,46594,False,1,121.7162292,25.125706099999995
5568,108,基隆市七堵區福二街63巷1之1號,七堵區,41.0,房地(土地+建物),1080528,0670826,公寓(5樓含以下無電梯),4,1,1,,無,46714,False,1,121.69637490000001,25.0812408
5569,108,基隆市暖暖區過港路160之8號,暖暖區,38.0,房地(土地+建物),1080523,0701229,公寓(5樓含以下無電梯),6,2,3,,無,15981,False,1,121.73617999999999,25.1073022
5570,108,基隆市七堵區工建路196號6樓,七堵區,25.0,房地(土地+建物),1080510,0831102,華廈(10層含以下有電梯),3,2,2,,有,39910,False,6,121.7004112,25.0919668
5571,108,基隆市安樂區基金一路116號4樓之9,安樂區,23.0,房地(土地+建物)+車位,1080521,0850406,住宅大樓(11層含以上有電梯),3,1,2,一樓平面,有,42209,False,4,121.7125724,25.1403291
5572,108,基隆市安樂區樂利三街132巷2弄5之2號,安樂區,38.0,房地(土地+建物),1080520,0701229,公寓(5樓含以下無電梯),3,2,2,,無,42346,False,1,121.7156837,25.1260287
5573,108,基隆市暖暖區暖暖街196巷6之4號,暖暖區,39.0,房地(土地+建物),1080523,0691104,公寓(5樓含以下無電梯),2,1,1,,無,46194,False,1,121.73529589999998,25.099287900000004
5574,108,基隆市暖暖區碇內街306號3樓,暖暖區,23.0,房地(土地+建物),1080426,0850217,華廈(10層含以下有電梯),2,1,1,,有,25773,False,3,121.752776,25.089474000000003
5575,108,基隆市仁愛區華六街25號3樓,仁愛區,19.0,房地(土地+建物),1080517,0890718,華廈(10層含以下有電梯),2,2,1,,有,48940,False,3,121.73617490000001,25.1249915
5576,108,基隆市中正區義二路77號3樓,中正區,25.0,房地(土地+建物),1080313,0830817,華廈(10層含以下有電梯),0,2,1,,有,78032,False,3,121.74593589999999,25.132151300000004
5577,108,基隆市仁愛區南榮路319巷10之3號,仁愛區,43.0,房地(土地+建物),1080524,0650330,公寓(5樓含以下無電梯),2,1,1,,無,18459,False,1,121.74447,25.120182999999997
5578,108,基隆市中正區新豐街303巷11弄39號,中正區,25.0,房地(土地+建物)+車位,1080520,0830429,華廈(10層含以下有電梯),2,1,2,坡道平面,有,31415,False,1,121.78877370000001,25.1345487
5579,108,基隆市中正區北寧路315之9號,中正區,39.0,房地(土地+建物),1080506,0690303,公寓(5樓含以下無電梯),3,1,1,,無,24105,False,1,121.795167,25.139811299999998
5580,108,基隆市中正區新豐街303巷11弄67號,中正區,23.0,房地(土地+建物),1080505,0851119,公寓(5樓含以下無電梯),3,2,1,,無,37933,False,1,121.78911629999999,25.134791999999997
5581,108,基隆市信義區深澳坑路2之5號15樓之7,信義區,23.0,房地(土地+建物),1080522,0850426,套房(1房1廳1衛),1,1,1,,無,53856,False,15,121.77335749999999,25.1365647
5582,108,基隆市中正區新豐街360號4樓,中正區,23.0,房地(土地+建物)+車位,1080509,0850309,住宅大樓(11層含以上有電梯),1,2,1,坡道平面,有,32514,False,4,121.7868827,25.1359305
5583,108,基隆市仁愛區劉銘傳路45巷3號,仁愛區,48.0,房地(土地+建物),1080511,0601231,公寓(5樓含以下無電梯),3,2,2,,無,92111,False,1,121.75107879999997,25.126748
5584,108,基隆市中正區新豐街142號4樓,中正區,23.0,房地(土地+建物),1080604,0850607,華廈(10層含以下有電梯),3,2,2,,有,27960,False,4,121.7887442,25.1377492
5585,108,基隆市信義區深澳坑路6巷133號4樓,信義區,20.0,房地(土地+建物),1080511,0880610,華廈(10層含以下有電梯),3,2,2,,有,30753,False,4,121.7748074,25.1338028
5586,108,基隆市七堵區明德二路15之52號8樓之2,七堵區,24.0,房地(土地+建物),1080522,0840801,住宅大樓(11層含以上有電梯),2,2,2,,有,56746,False,8,121.70544430000001,25.089333099999998
5587,108,基隆市暖暖區暖暖街570巷75號4樓,暖暖區,13.0,房地(土地+建物),1080520,0950222,住宅大樓(11層含以上有電梯),4,2,2,,有,53969,False,4,121.73741190000001,25.091547499999994
5588,108,基隆市安樂區中和路168巷3弄39號5樓,安樂區,22.0,房地(土地+建物),1080527,0860401,公寓(5樓含以下無電梯),2,1,1,,無,26058,False,5,121.71710660000001,25.1503519
5589,108,基隆市中山區復興路334巷11號6樓之8,中山區,11.0,房地(土地+建物),1080528,0970701,華廈(10層含以下有電梯),2,2,1,,有,45594,False,6,121.7276541,25.1495832
5590,108,基隆市安樂區麥金路80號14樓之3,安樂區,25.0,房地(土地+建物),1080607,0831017,住宅大樓(11層含以上有電梯),2,1,1,,有,46847,False,14,121.72619829999998,25.117051000000004
5591,108,基隆市暖暖區源遠路297巷71號5樓,暖暖區,24.0,房地(土地+建物),1080515,0840914,公寓(5樓含以下無電梯),3,2,2,,無,33830,False,5,121.7566779,25.100345899999997
5592,108,基隆市安樂區中平街142之1號,安樂區,38.0,房地(土地+建物),1080529,0701228,公寓(5樓含以下無電梯),2,2,1,,無,29278,False,1,121.722758,25.142832900000002
5593,108,基隆市安樂區中和路85巷36號9樓之1,安樂區,22.0,房地(土地+建物),1080521,0860508,住宅大樓(11層含以上有電梯),4,1,2,,有,43425,False,9,121.72201949999999,25.148238499999998
5594,108,基隆市安樂區樂利三街251之4號,安樂區,39.0,房地(土地+建物),1080515,0690611,公寓(5樓含以下無電梯),3,2,2,,無,34598,False,1,121.71552439999999,25.1266274
5595,108,基隆市安樂區武嶺街199之2號,安樂區,43.0,房地(土地+建物),1080610,0650113,公寓(5樓含以下無電梯),3,1,1,,無,33173,False,1,121.70940279999999,25.1385167
5596,108,基隆市安樂區基金一路135巷21弄85號及77號底一層之6　,安樂區,26.0,房地(土地+建物),1080514,0820902,華廈(10層含以下有電梯),1,2,1,,有,31200,False,1,121.70845500000001,25.13865
5597,108,基隆市安樂區基金一路108之10號7樓,安樂區,27.0,房地(土地+建物),1080527,0810708,華廈(10層含以下有電梯),2,2,1,,有,37088,False,7,121.71615700000001,25.139661
5598,108,基隆市安樂區麥金路34號5樓,安樂區,27.0,房地(土地+建物)+車位,1080514,0811216,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,50573,False,5,121.72664549999999,25.116472599999998
5599,108,基隆市七堵區崇信街39巷17號,七堵區,22.0,房地(土地+建物)+車位,1080525,0860811,公寓(5樓含以下無電梯),3,2,2,坡道平面,無,85333,False,1,121.7117443,25.099126800000004
5600,108,基隆市七堵區崇信街14號3樓,七堵區,30.0,房地(土地+建物),1080527,0780126,公寓(5樓含以下無電梯),3,2,2,,無,58850,False,3,121.71273459999999,25.098936300000002
5601,108,基隆市仁愛區愛三路9號5樓之3,仁愛區,35.0,房地(土地+建物),1080525,0730920,住宅大樓(11層含以上有電梯),3,2,2,,有,55330,False,5,121.7417984,25.127368600000004
5602,108,基隆市信義區崇法街135巷1弄7號3樓,信義區,25.0,房地(土地+建物),1080525,0831108,公寓(5樓含以下無電梯),4,2,2,,無,27962,False,3,121.7678658,25.1349043
5603,108,基隆市信義區深溪路36巷50弄16號7樓,信義區,24.0,房地(土地+建物)+車位,1080527,0840322,華廈(10層含以下有電梯),4,2,2,坡道平面,有,39279,False,7,121.7823947,25.1304721
5604,108,基隆市信義區教忠街40巷10號,信義區,11.0,房地(土地+建物),1080516,0970331,透天厝,5,3,5,,無,50769,False,1,121.7775997,25.1339731
5605,108,基隆市信義區深溪路36巷70弄8號5樓,信義區,20.0,房地(土地+建物)+車位,1080526,0880120,華廈(10層含以下有電梯),3,2,2,坡道平面,有,37884,False,5,121.7839975,25.131752300000002
5606,108,基隆市安樂區樂一路120號4樓,安樂區,29.0,房地(土地+建物),1080601,0791113,公寓(5樓含以下無電梯),3,2,1,,無,35347,False,4,121.73227799999998,25.128274
5607,108,基隆市安樂區基金一路373之3號,安樂區,40.0,房地(土地+建物),1080228,0680904,公寓(5樓含以下無電梯),3,2,1,,無,55965,False,1,121.70415299999999,25.141744000000003
5608,108,基隆市七堵區泰安路21之11號8樓,七堵區,12.0,房地(土地+建物)+車位,1080605,0961116,華廈(10層含以下有電梯),3,2,2,坡道平面,有,60816,False,8,121.70847400000001,25.089306999999998
5609,108,基隆市暖暖區源遠路36號5樓,暖暖區,24.0,房地(土地+建物),1080510,0840316,華廈(10層含以下有電梯),2,1,1,,有,41329,False,5,121.7381984,25.1027658
5610,108,基隆市七堵區福六街129號4樓,七堵區,25.0,房地(土地+建物),1080519,0830316,華廈(10層含以下有電梯),3,2,2,,有,52331,False,4,121.69885400000001,25.085289
5611,108,基隆市安樂區基金一路208巷154弄11號5樓,安樂區,25.0,房地(土地+建物),1080607,0831015,公寓(5樓含以下無電梯),2,2,1,,無,28037,False,5,121.70769419999999,25.146576800000002
5612,108,基隆市安樂區安樂路一段69巷41號2樓,安樂區,39.0,房地(土地+建物),1080529,0690124,公寓(5樓含以下無電梯),3,2,1,,無,32238,False,2,121.73353879999999,25.1284483
5613,108,基隆市安樂區樂利三街32巷10弄21之3號,安樂區,38.0,房地(土地+建物),1080509,0701116,公寓(5樓含以下無電梯),4,2,2,,無,34316,False,1,121.71220230000002,25.126406999999997
5614,108,基隆市七堵區東新街79巷2號3樓,七堵區,30.0,房地(土地+建物),1080611,0781006,公寓(5樓含以下無電梯),3,2,1,,無,39228,False,3,121.72105400000001,25.0949239
5615,108,基隆市信義區崇法街135巷7弄5號3樓,信義區,25.0,房地(土地+建物),1080604,0831108,公寓(5樓含以下無電梯),3,1,1,,無,21788,False,3,121.76704009999997,25.1340512
5616,108,基隆市安樂區中和路85巷16號6樓之2,安樂區,22.0,房地(土地+建物),1080518,0860508,住宅大樓(11層含以上有電梯),3,1,2,,有,40650,False,6,121.72074620000001,25.1479145
5617,108,基隆市安樂區武聖街56號3樓,安樂區,29.0,房地(土地+建物),1080601,0790424,公寓(5樓含以下無電梯),3,2,1,,無,17964,False,3,121.6966076,25.158507200000003
5618,108,基隆市安樂區基金一路210巷1弄3之1號4樓,安樂區,25.0,房地(土地+建物),1080529,0830509,華廈(10層含以下有電梯),2,2,2,,有,40993,False,4,121.7095839,25.1430554
5619,108,基隆市中山區復興路259巷60之3號3樓,中山區,24.0,房地(土地+建物),1080525,0840512,公寓(5樓含以下無電梯),3,2,2,,無,30416,False,3,121.72547699999998,25.152390999999998
5620,108,基隆市中山區復興路259巷39之2號5樓　,中山區,25.0,房地(土地+建物)+車位,1080409,0831003,公寓(5樓含以下無電梯),3,2,2,坡道平面,無,16323,False,5,121.726085,25.152765
5621,108,基隆市安樂區樂利三街8巷10號3樓,安樂區,24.0,房地(土地+建物)+車位,1080514,0840504,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,41467,False,3,121.7187905,25.129180599999994
5622,107,基隆市七堵區崇智街35巷25之1號,七堵區,37.0,房地(土地+建物),1071210,0700122,公寓(5樓含以下無電梯),3,2,1,,無,28630,False,1,121.71251110000001,25.100053
5623,108,基隆市安樂區安一路100巷293之3號,安樂區,36.0,房地(土地+建物),1080506,0720331,公寓(5樓含以下無電梯),2,2,1,,無,21941,False,1,121.7330815,25.1327814
5624,108,基隆市中山區復興路259巷34號,中山區,25.0,房地(土地+建物),1080527,0830930,公寓(5樓含以下無電梯),1,1,1,,無,29656,False,1,121.725473,25.152014
5625,108,基隆市中正區新豐街304號11樓,中正區,23.0,房地(土地+建物),1080531,0850309,住宅大樓(11層含以上有電梯),3,2,2,,有,35467,False,11,121.7870628,25.1359104
5626,108,基隆市中正區中正路760巷9之3號5樓,中正區,32.0,房地(土地+建物),1080531,0761016,公寓(5樓含以下無電梯),4,1,1,,無,28715,False,5,121.7699318,25.151687199999998
5627,108,基隆市信義區信一路133之6號12樓,信義區,22.0,房地(土地+建物)+車位,1080531,0860620,住宅大樓(11層含以上有電梯),1,2,1,坡道機械,有,75516,False,12,121.7475401,25.129194
5628,108,基隆市中正區新豐街345之6號9樓,中正區,23.0,房地(土地+建物),1080520,0850711,住宅大樓(11層含以上有電梯),3,2,2,,有,38951,False,9,121.78713889999999,25.135614800000003
5629,108,基隆市仁愛區龍安街208號,仁愛區,11.0,房地(土地+建物)+車位,1080530,0970908,華廈(10層含以下有電梯),2,1,1,坡道平面,有,65820,False,1,121.7416574,25.122726500000002
5630,108,基隆市中正區觀海街108號11樓,中正區,20.0,房地(土地+建物),1080525,0880114,住宅大樓(11層含以上有電梯),4,2,2,,有,31075,False,11,121.79485649999998,25.1373024
5631,108,基隆市信義區東峰街41巷8號,信義區,43.0,房地(土地+建物),1080529,0650413,透天厝,3,1,1,,無,34769,False,1,121.77466849999998,25.132822700000002
5632,108,基隆市中正區中正路207號5樓,中正區,30.0,房地(土地+建物),1080429,0780614,公寓(5樓含以下無電梯),3,2,2,,無,38994,False,5,121.76089990000001,25.1429059
5633,108,基隆市中正區新豐街466之3號十六樓,中正區,22.0,房地(土地+建物)+車位,1080531,0861121,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,42942,False,16,121.78537389999998,25.1355607
5634,108,基隆市仁愛區獅球路31巷22之1號,仁愛區,42.0,房地(土地+建物),1080605,0660502,公寓(5樓含以下無電梯),3,2,1,,無,26642,False,1,121.73898650000001,25.125560699999998
5635,108,基隆市信義區東明路77巷64之3號,信義區,41.0,房地(土地+建物),1080602,0671222,公寓(5樓含以下無電梯),3,2,1,,無,28231,False,1,121.76176459999999,25.12645
5636,108,基隆市信義區信二路140之4號,信義區,40.0,房地(土地+建物),1080430,0680228,公寓(5樓含以下無電梯),4,2,3,,無,51650,False,1,121.75465769999998,25.129373299999997
5637,108,基隆市仁愛區南榮路151巷112號6樓,仁愛區,24.0,房地(土地+建物)+車位,1080530,0840715,華廈(10層含以下有電梯),2,2,1,坡道機械,有,36676,False,6,121.74490739999999,25.125645499999997
5638,108,基隆市信義區信二路174巷95號,信義區,34.0,房地(土地+建物),1080520,0740212,公寓(5樓含以下無電梯),3,2,2,,無,105522,False,1,121.753724,25.130319999999998
5639,108,基隆市七堵區福一街110巷7之4號,七堵區,39.0,房地(土地+建物),1080410,0691218,公寓(5樓含以下無電梯),3,2,1,,無,54837,False,1,121.695435,25.082739999999998
5640,108,基隆市安樂區中和路85巷17號10樓之1,安樂區,22.0,房地(土地+建物),1080530,0860508,住宅大樓(11層含以上有電梯),4,2,2,,有,45434,False,10,121.72166360000001,25.1483413
5641,108,基隆市安樂區基金一路208巷148弄21號4樓　,安樂區,25.0,房地(土地+建物),1080524,0831015,公寓(5樓含以下無電梯),3,1,2,,無,23802,False,4,121.70734999999999,25.146280299999997
5642,108,基隆市七堵區自治街17巷5號3樓,七堵區,27.0,房地(土地+建物),1080603,0810506,公寓(5樓含以下無電梯),2,1,1,,無,55693,False,3,121.7135514,25.0959446
5643,108,基隆市安樂區基金一路208巷164弄41號5樓,安樂區,25.0,房地(土地+建物),1080422,0831015,公寓(5樓含以下無電梯),3,2,2,,無,23333,False,5,121.7064933,25.1465855
5644,108,基隆市中山區西定路256號5樓,中山區,33.0,房地(土地+建物),1080612,0751028,公寓(5樓含以下無電梯),2,1,1,,無,30765,False,5,121.73171199999999,25.137724000000002
5645,108,基隆市中正區中正路187巷17號,中正區,62.0,房地(土地+建物),1080604,0460601,透天厝,0,0,0,,無,48775,False,1,121.76052799999998,25.1426901
5646,108,基隆市暖暖區碇內街332號,暖暖區,24.0,房地(土地+建物),1080516,0840228,華廈(10層含以下有電梯),2,1,1,,有,28621,False,1,121.752776,25.089474000000003
5647,108,基隆市暖暖區碇內街271號3樓,暖暖區,24.0,房地(土地+建物),1080616,0840808,華廈(10層含以下有電梯),2,2,1,,有,22542,False,3,121.7527342,25.0899493
5648,108,基隆市七堵區東新街65巷17之2號,七堵區,38.0,房地(土地+建物),1080521,0700812,公寓(5樓含以下無電梯),3,2,1,,無,33933,False,1,121.71945629999999,25.0954112
5649,108,基隆市安樂區基金一路135巷91號7樓,安樂區,24.0,房地(土地+建物),1080609,0840519,華廈(10層含以下有電梯),3,2,2,,有,43745,False,7,121.70860139999999,25.139639499999998
5650,108,基隆市安樂區基金一路116號6樓之12,安樂區,23.0,房地(土地+建物),1080531,0850406,住宅大樓(11層含以上有電梯),2,1,1,,有,60687,False,6,121.7125724,25.1403291
5651,108,基隆市安樂區中平街34之1號,安樂區,41.0,房地(土地+建物),1080606,0670203,公寓(5樓含以下無電梯),3,1,2,,無,21238,False,1,121.72348199999999,25.142024000000003
5652,108,基隆市暖暖區源遠路174號2樓,暖暖區,36.0,房地(土地+建物),1080513,0720414,公寓(5樓含以下無電梯),3,2,2,,無,43396,False,2,121.7496113,25.098086099999996
5653,108,基隆市信義區義六路28號十四樓之二,信義區,5.0,房地(土地+建物)+車位,1080420,1030314,住宅大樓(11層含以上有電梯),4,3,2,坡道平面,有,101709,False,14,121.75161849999998,25.1306473
5654,108,基隆市信義區深溪路55巷98號5樓,信義區,20.0,房地(土地+建物),1080529,0880122,公寓(5樓含以下無電梯),2,2,2,,無,33220,False,5,121.78101419999999,25.132687999999998
